"","recorder","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Delta.Time..s.","Inband.Power..dB.FS.","SNR.NIST.Quick..dB.FS.","Sound.Type","file.name","lon","lat","date","time","PowerDb","NoisevalueDb"
"3182","M2",20,"Spectrogram 1",1,1590.055782179,1591.394312549,127.5,398.4,1.3385,-55.94,10.42,"1_Pmor_P9","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",22.2550616090178,41.3365074787053
"3183","M2",21,"Spectrogram 1",1,1593.572002369,1595.118748569,127.5,398.4,1.5467,-56.07,10.65,"1_Pmor_P10","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",22.862535925715,41.3365074787053
"3184","M2",22,"Spectrogram 1",1,1617.383321659,1624.576599259,589.6,1381.6,7.1933,-39.1,15.49,"1_Halbstart","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",57.3551107715395,45.8137592346437
"3185","M2",23,"Spectrogram 1",1,1624.744863059,1629.414183659,748.9,1593.5,4.6693,-35.96,20.43,"1_Halbpeak","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",60.8609691627241,43.6604803825541
"3186","M2",24,"Spectrogram 1",1,1629.801441759,1632.809157259,358.5,900.3,3.0077,-31.61,24.13,"1_Halbend","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",65.2506941658659,46.0517272399055
"3187","M2",25,"Spectrogram 1",1,1635.52408468,1636.36540368,661.334,980.034,0.8413,-37.08,17.84,"1_PwurP_P1","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",60.6745171188564,43.6556255812658
"3188","M2",26,"Spectrogram 1",1,1637.466343418,1638.244563518,605.247,1043.447,0.7782,-34.13,20.41,"1_PwurP_P2","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",63.3529100861899,44.6156401039797
"3189","M2",27,"Spectrogram 1",1,1639.37426508,1640.02628738,609.87,1024.17,0.652,-35.61,19.68,"1_PwurP_P3","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",62.2243859350611,44.4808231760548
"3190","M2",28,"Spectrogram 1",1,1641.079585914,1641.878839014,786.238,1096.938,0.7993,-43.61,17.82,"1_PwurP_P4","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",53.1453993916615,40.3207228444445
"3191","M2",29,"Spectrogram 1",1,1643.101035257,1643.942354357,736.526,1007.426,0.8413,-38.23,21.2,"1_PwurP_P5","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",59.0701930662756,41.1356396526541
"3192","M2",30,"Spectrogram 1",1,1646.967389459,1647.850774359,23.9,255,0.8834,-53.13,12.34,"1_PwurS_S1","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",28.4402161623728,44.058238346242
"3193","M2",31,"Spectrogram 1",1,1649.512379459,1650.290599559,47.8,247,0.7782,-55.56,12.16,"1_PwurS_S2","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",23.0817920521906,42.0052308964882
"3194","M2",32,"Spectrogram 1",1,1651.847039759,1652.835589559,39.8,239,0.9885,-54.74,11.94,"1_PwurS_S3","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",25.1431870482661,42.5254837602904
"3195","M2",33,"Spectrogram 1",1,1654.392029759,1655.380579659,31.9,247,0.9885,-53.4,12.4,"1_PwurS_S4","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",24.9245496255526,43.2571165672502
"3196","M2",34,"Spectrogram 1",1,1656.849673559,1657.754091559,31.9,207.2,0.9044,-53.68,12.78,"1_PwurS_S5","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",25.5686290122304,42.8518230129777
"3197","M2",35,"Spectrogram 1",1,1661.519,1661.751349352,0,8000,0.2323,-37.19,20.43,"2_Phaser1","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",45.2318289861774,60.4741166060765
"3198","M2",36,"Spectrogram 1",1,1664.560664249,1666.588440415,0,8000,2.0278,-35.07,20.45,"2_Upsweep1","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",54.0864367457514,60.4741166060765
"3199","M2",37,"Spectrogram 1",1,1668.552848576,1670.694320689,0,8000,2.1415,-34.45,21.9,"2_Downsweep1","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",55.8387565220571,60.4741166060765
"3200","M2",38,"Spectrogram 1",1,1673.580043659,1675.650065159,0,8000,2.07,-35,21.56,"2_Upsweep2","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",54.3457037153922,60.4741166060765
"3201","M2",39,"Spectrogram 1",1,1677.532874169,1679.645141009,0,8000,2.1123,-34.45,21.99,"2_Downsweep2","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",55.7837124775811,60.4741166060765
"3202","M2",40,"Spectrogram 1",1,1682.538946579,1684.630090749,0,8000,2.0911,-33.53,22.26,"2_Upsweep3","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",58.1153789901318,60.4741166060765
"3203","M2",41,"Spectrogram 1",1,1686.573376239,1688.685643079,0,8000,2.1123,-32.51,22.34,"2_Downsweep3","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",60.2942158524301,60.4741166060765
"3204","M2",42,"Spectrogram 1",1,1690.576121899,1690.829593919,0,8000,0.2535,-34.55,21.24,"2_Phaser2","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",55.6510672797577,60.4741166060765
"3205","M2",43,"Spectrogram 1",1,1699.905218779,1704.393901599,580,1080.8,4.4887,-48.14,11.65,"2_Hfunstart","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",44.0842191213331,45.0026617220187
"3206","M2",44,"Spectrogram 1",1,1715.301931729,1716.837338949,143.4,470.1,1.5354,-55.55,9.9,"2_Pmor_start","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",17.1715331761197,42.4002830585622
"3207","M2",45,"Spectrogram 1",1,1717.862701289,1718.893317089,159.3,709.1,1.0306,-53.07,10.76,"2_Pmor_P1","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",28.3861022358744,45.6634056822907
"3208","M2",46,"Spectrogram 1",1,1704.438519279,1711.235279029,580,1526.5,6.7968,-37.04,22.65,"2_Hfuntrill","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",60.1838371573501,46.1491494038856
"3209","M2",47,"Spectrogram 1",1,1720.137806709,1720.911179809,326.7,756.9,0.7734,-49.87,11.4,"2_Pmor_P2","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",38.7048309013812,44.950754021863
"3210","M2",48,"Spectrogram 1",1,1722.264582729,1723.246171669,294.8,669.3,0.9816,-49.82,11.04,"2_Pmor_P3","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",38.7513907991266,43.9308902631409
"3211","M2",49,"Spectrogram 1",1,1724.792917869,1725.610908649,318.7,693.2,0.818,-40.29,11.73,"2_Pmor_P4","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",52.7243203346127,44.121036055317
"3212","M2",50,"Spectrogram 1",1,1727.308821669,1728.111939889,278.9,605.5,0.8031,-53.85,10.2,"2_Pmor_P5","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",33.5068292415214,43.0066040165213
"3213","M2",51,"Spectrogram 1",1,1730.104862879,1730.967471339,294.8,701.1,0.8626,-53.57,10.52,"2_Pmor_P6","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",24.4465734611499,44.5888343869295
"3214","M2",52,"Spectrogram 1",1,1732.908773909,1734.024215879,255,669.3,1.1154,-49.52,10.8,"2_Pmor_P7","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",39.3151177469405,44.3593253461193
"3215","M2",53,"Spectrogram 1",1,1735.972521189,1737.296178999,159.3,390.4,1.3237,-55.18,10.53,"2_Pmor_P8","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",33.1808585036758,40.3972228249727
"3216","M2",54,"Spectrogram 1",1,1739.524782179,1740.863312549,127.5,398.4,1.3385,-56.5,10.41,"2_Pmor_P9","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",17.853794082838,41.3365074787053
"3217","M2",55,"Spectrogram 1",1,1743.041002369,1744.587748569,127.5,398.4,1.5467,-56.3,10.57,"2_Pmor_P10","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",19.4374498141367,41.3365074787053
"3218","M2",56,"Spectrogram 1",1,1766.852321659,1774.045599259,589.6,1381.6,7.1933,-33.07,25.97,"2_Halbstart","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",64.5245592900258,45.8137592346437
"3219","M2",57,"Spectrogram 1",1,1774.213863059,1778.883183659,748.9,1593.5,4.6693,-38.13,22.99,"2_Halbpeak","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",59.1563137296009,43.6604803825541
"3220","M2",58,"Spectrogram 1",1,1779.270441759,1782.278157259,358.5,900.3,3.0077,-52.96,10.61,"2_Halbend","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",NA,46.0517272399055
"3221","M2",59,"Spectrogram 1",1,1784.99308468,1785.83440368,661.334,980.034,0.8413,-34.79,15.8,"2_PwurP_P1","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",62.9726324493032,43.6556255812658
"3222","M2",60,"Spectrogram 1",1,1786.935343418,1787.713563518,605.247,1043.447,0.7782,-50.97,11.47,"2_PwurP_P2","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",32.0688467142216,44.6156401039797
"3223","M2",61,"Spectrogram 1",1,1788.84326508,1789.49528738,609.87,1024.17,0.652,-55.07,11.2,"2_PwurP_P3","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",NA,44.4808231760548
"3224","M2",62,"Spectrogram 1",1,1790.548585914,1791.347839014,786.238,1096.938,0.7993,-57.52,11.45,"2_PwurP_P4","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",19.2251178582817,40.3207228444445
"3225","M2",63,"Spectrogram 1",1,1792.570035257,1793.411354357,736.526,1007.426,0.8413,-47.46,17.92,"2_PwurP_P5","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",48.0735381698292,41.1356396526541
"3226","M2",64,"Spectrogram 1",1,1796.436389459,1797.319774359,23.9,255,0.8834,-52.64,12.32,"2_PwurS_S1","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",32.138871152123,44.058238346242
"3227","M2",65,"Spectrogram 1",1,1798.981379459,1799.759599559,47.8,247,0.7782,-55.42,10.23,"2_PwurS_S2","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",24.3802866331087,42.0052308964882
"3228","M2",66,"Spectrogram 1",1,1801.316039759,1802.304589559,39.8,239,0.9885,-54.72,10.75,"2_PwurS_S3","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",24.935060981424,42.5254837602904
"3229","M2",67,"Spectrogram 1",1,1803.861029759,1804.849579659,31.9,247,0.9885,-52.63,12.95,"2_PwurS_S4","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",32.9095892899691,43.2571165672502
"3230","M2",68,"Spectrogram 1",1,1806.318673559,1807.223091559,31.9,207.2,0.9044,-53.59,11.85,"2_PwurS_S5","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",28.3579400733229,42.8518230129777
"3231","M2",69,"Spectrogram 1",1,1810.95,1811.182349352,0,8000,0.2323,-38.33,18.99,"3_Phaser1","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",22.772074035785,60.4741166060765
"3232","M2",70,"Spectrogram 1",1,1813.991664249,1816.019440415,0,8000,2.0278,-35.42,19.99,"3_Upsweep1","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",53.1383104919008,60.4741166060765
"3233","M2",71,"Spectrogram 1",1,1817.983848576,1820.125320689,0,8000,2.1415,-35.54,18.9,"3_Downsweep1","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",52.5522628424159,60.4741166060765
"3234","M2",72,"Spectrogram 1",1,1823.011043659,1825.081065159,0,8000,2.07,-33.32,21.37,"3_Upsweep2","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",58.5417518953194,60.4741166060765
"3235","M2",73,"Spectrogram 1",1,1826.963874169,1829.076141009,0,8000,2.1123,-37.43,18.4,"3_Downsweep2","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",42.3450231839378,60.4741166060765
"3236","M2",74,"Spectrogram 1",1,1831.969946579,1834.061090749,0,8000,2.0911,-33.24,19.88,"3_Upsweep3","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",58.8011201504677,60.4741166060765
"3237","M2",75,"Spectrogram 1",1,1836.004376239,1838.116643079,0,8000,2.1123,-36.99,17.46,"3_Downsweep3","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",46.1466104585177,60.4741166060765
"3238","M2",76,"Spectrogram 1",1,1840.007121899,1840.260593919,0,8000,0.2535,-33.5,18.51,"3_Phaser2","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",58.1716183323167,60.4741166060765
"3239","M2",77,"Spectrogram 1",1,1849.336218779,1853.824901599,580,1080.8,4.4887,-40.64,15.02,"3_Hfunstart","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",55.875749780121,45.0026617220187
"3240","M2",78,"Spectrogram 1",1,1864.732931729,1866.268338949,143.4,470.1,1.5354,-55.41,10.2,"3_Pmor_start","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",19.8630832661252,42.4002830585622
"3241","M2",79,"Spectrogram 1",1,1867.293701289,1868.324317089,159.3,709.1,1.0306,-49.44,10.89,"3_Pmor_P1","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",46.4606871403365,45.6634056822907
"3242","M2",80,"Spectrogram 1",1,1853.869519279,1860.666279029,580,1526.5,6.7968,-39.91,18.74,"3_Hfuntrill","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",56.6722410463624,46.1491494038856
"3243","M2",81,"Spectrogram 1",1,1869.568806709,1870.342179809,326.7,756.9,0.7734,-52.55,10.24,"3_Pmor_P2","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",22.4401196631548,44.950754021863
"3244","M2",82,"Spectrogram 1",1,1871.695582729,1872.677171669,294.8,669.3,0.9816,-54.6,9.76,"3_Pmor_P3","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",NA,43.9308902631409
"3245","M2",83,"Spectrogram 1",1,1874.223917869,1875.041908649,318.7,693.2,0.818,-53.97,11.2,"3_Pmor_P4","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",19.6171152568349,44.121036055317
"3246","M2",84,"Spectrogram 1",1,1876.739821669,1877.542939889,278.9,605.5,0.8031,-54.05,11.28,"3_Pmor_P5","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",30.7598286586459,43.0066040165213
"3247","M2",85,"Spectrogram 1",1,1879.535862879,1880.398471339,294.8,701.1,0.8626,-53.62,9.75,"3_Pmor_P6","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",-1.01785744174467,44.5888343869295
"3248","M2",86,"Spectrogram 1",1,1882.339773909,1883.455215879,255,669.3,1.1154,-54.4,9.8,"3_Pmor_P7","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",NA,44.3593253461193
"3249","M2",87,"Spectrogram 1",1,1885.403521189,1886.727178999,159.3,390.4,1.3237,-57,10.3,"3_Pmor_P8","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",20.2254009609486,40.3972228249727
"3250","M2",88,"Spectrogram 1",1,1888.955782179,1890.294312549,127.5,398.4,1.3385,-56.44,9.78,"3_Pmor_P9","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",14.9157747037341,41.3365074787053
"3251","M2",89,"Spectrogram 1",1,1892.472002369,1894.018748569,127.5,398.4,1.5467,-56.07,10.96,"3_Pmor_P10","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",22.4778204615499,41.3365074787053
"3252","M2",90,"Spectrogram 1",1,1916.283321659,1923.476599259,589.6,1381.6,7.1933,-33.83,24.05,"3_Halbstart","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",63.7450276574512,45.8137592346437
"3253","M2",91,"Spectrogram 1",1,1923.644863059,1928.314183659,748.9,1593.5,4.6693,-40.43,21.18,"3_Halbpeak","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",56.5488953116369,43.6604803825541
"3254","M2",92,"Spectrogram 1",1,1928.701441759,1931.709157259,358.5,900.3,3.0077,-53.02,10.48,"3_Halbend","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",NA,46.0517272399055
"3255","M2",93,"Spectrogram 1",1,1934.42408468,1935.26540368,661.334,980.034,0.8413,-35.87,16.34,"3_PwurP_P1","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",61.7694381264775,43.6556255812658
"3256","M2",94,"Spectrogram 1",1,1936.366343418,1937.144563518,605.247,1043.447,0.7782,-48.05,13.14,"3_PwurP_P2","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",44.0517096814171,44.6156401039797
"3257","M2",95,"Spectrogram 1",1,1938.27426508,1938.92628738,609.87,1024.17,0.652,-55.69,10.45,"3_PwurP_P3","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",NA,44.4808231760548
"3258","M2",96,"Spectrogram 1",1,1939.979585914,1940.778839014,786.238,1096.938,0.7993,-58.36,10.95,"3_PwurP_P4","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",NA,40.3207228444445
"3259","M2",97,"Spectrogram 1",1,1942.001035257,1942.842354357,736.526,1007.426,0.8413,-57.59,10.63,"3_PwurP_P5","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",NA,41.1356396526541
"3260","M2",98,"Spectrogram 1",1,1945.867389459,1946.750774359,23.9,255,0.8834,-53.54,12,"3_PwurS_S1","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",25.5844752031954,44.058238346242
"3261","M2",99,"Spectrogram 1",1,1948.412379459,1949.190599559,47.8,247,0.7782,-55.54,11.76,"3_PwurS_S2","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",23.7621239185516,42.0052308964882
"3262","M2",100,"Spectrogram 1",1,1950.747039759,1951.735589559,39.8,239,0.9885,-54.41,12.23,"3_PwurS_S3","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",27.0528468969001,42.5254837602904
"3263","M2",101,"Spectrogram 1",1,1953.292029759,1954.280579659,31.9,247,0.9885,-53.05,11.14,"3_PwurS_S4","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",27.8776417226462,43.2571165672502
"3264","M2",102,"Spectrogram 1",1,1955.749673559,1956.654091559,31.9,207.2,0.9044,-53.47,12.49,"3_PwurS_S5","M2_20190823_060003",116.97133898735,4.74361295811832,"20190823","0600",26.3479186840467,42.8518230129777
"6325","M3",1,"Spectrogram 1",1,1512.3,1512.532349352,0,8000,0.2323,-33.38,21.43,"1_Phaser1","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",56.686172662292,61.8530862578546
"6326","M3",2,"Spectrogram 1",1,1515.341664249,1517.369440415,0,8000,2.0278,-34.24,21.5,"1_Upsweep1","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",53.5242440560244,61.8530862578546
"6327","M3",3,"Spectrogram 1",1,1519.333848576,1521.475320689,0,8000,2.1415,-35.28,21,"1_Downsweep1","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",49.1878943972468,61.8530862578546
"6328","M3",4,"Spectrogram 1",1,1524.361043659,1526.431065159,0,8000,2.07,-34.56,20.94,"1_Upsweep2","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",52.2924778506974,61.8530862578546
"6329","M3",5,"Spectrogram 1",1,1528.313874169,1530.426141009,0,8000,2.1123,-32.85,21.75,"1_Downsweep2","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",57.9097167702912,61.8530862578546
"6330","M3",6,"Spectrogram 1",1,1533.319946579,1535.411090749,0,8000,2.0911,-28.12,20.95,"1_Upsweep3","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",66.9149185228841,61.8530862578546
"6331","M3",7,"Spectrogram 1",1,1537.354376239,1539.466643079,0,8000,2.1123,-26.96,23.26,"1_Downsweep3","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",68.6786425239336,61.8530862578546
"6332","M3",8,"Spectrogram 1",1,1541.357121899,1541.610593919,0,8000,0.2535,-33.2,18.33,"1_Phaser2","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",56.4838762668982,61.8530862578546
"6333","M3",9,"Spectrogram 1",1,1550.686218779,1555.174901599,580,1080.8,4.4887,-42.58,18.22,"1_Hfunstart","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",52.259592921456,47.4312889122259
